DATA,COMENTÁRIO,SENTIMENTO
23 de setembro de 2018,É ótimo vai me ajudar muito no meu emagrecimento muito legal super indico ✌😎,1
3 de agosto de 2018,muito bom recomendo,1
18 de setembro de 2018,Gostei muito legal parabéns,1
17 de julho de 2020,Estou adorando ,1
30 de junho de 2018,App muito bom,1
6 de janeiro de 2021,Boa,1
3 de fevereiro de 2020,Excelente ✌️💖,1
28 de setembro de 2020,MT bom,1
10 de outubro de 2020,Muito confiável e objetivo,1
16 de junho de 2020,Ótimo,1
28 de outubro de 2020,Muito bom esse app recomendo a todos,1
17 de novembro de 2020,Muito bom,1
11 de junho de 2018,Bom,1
2 de maio de 2020,Muito bom,1
16 de julho de 2019,muitooooo booooom,1
13 de agosto de 2020,Até agora está sendo um excelente app,1
5 de maio de 2019,ótima,1
8 de julho de 2020,👏otmo,1
25 de junho de 2020,O aplicativo é muito bom,1
8 de junho de 2019,Muito bom,1
25 de setembro de 2020,Muito bom esses aplicativo ajudou de mais,1
23 de agosto de 2019,Muito bom coreto não falha confiável está aprovado,1
21 de novembro de 2020,Simples e prático,1
21 de novembro de 2020, Gostei,1
21 de outubro de 2019,Aplicativo extremamente eficiente,1
21 de outubro de 2019, Muito bom,1
3 de dezembro de 2020,Otimo,1
28 de junho de 2019,otimo,1
25 de setembro de 2020,Muito satisfatório cumpre o que promete,1
15 de dezembro de 2019,Muito bom,1
27 de agosto de 2020,Amo esse app ele me encetiva,1
14 de junho de 2019,bom para caranba,1
24 de agosto de 2020,Bem explicado fácil de entender muito bom 😉,1
5 de outubro de 2019,Ótimo,1
9 de junho de 2020,Ótimo,1
27 de novembro de 2020,Gostei,1
16 de junho de 2020,Muito bom,1
20 de maio de 2018,Bom,1
4 de março de 2020,Show,1
12 de setembro de 2020,Parece ser bom fiz um teste rapido e gostei ,1
12 de setembro de 2020, Se continuar assim vou amar e com musica adorei,1
28 de dezembro de 2019,Bom,1
7 de novembro de 2020,Show,1
22 de outubro de 2019,Adorei monitorar o meu dia a dia ,1
25 de maio de 2020,Excelente marca distância corretamente e incentiva você sair do sofá,1
11 de setembro de 2020,Maravilha principalmente depois que você calibra o tamanho da passada em vez de ficar no automático,1
24 de agosto de 2019,Muito bom e incentivador,1
8 de maio de 2020,Muito bom,1
19 de agosto de 2020,Muito bom,1
21 de julho de 2020,Ótimo,1
9 de março de 2019,excelente,1
4 de novembro de 2019,Muito bom mesmo,1
17 de janeiro de 2021,Muito bom,1
25 de abril de 2019,ótimo,1
25 de janeiro de 2020,Muito bom,1
25 de setembro de 2020,Excelente app,1
25 de setembro de 2020, Finalmente estou emagrecendo e sem passar fome ou vontade de comer,1
25 de setembro de 2020, super recomendo,1
10 de julho de 2018,Ótimo,1
12 de fevereiro de 2019,muito bom conta mesmo,1
13 de novembro de 2018,Bacana,1
28 de abril de 2021,Excelente app,1
28 de abril de 2021, Mal tenho palavras para descrever a experiência até agora,1
28 de abril de 2021, Excelente,1
13 de dezembro de 2020, Muito obrigado,1
8 de março de 2021,Muito bom e de grande proveito para todas as pessoas ficarem enformadas sobre oque é inportante para o seu corpo,1
17 de abril de 2021,Esse app nos dá as informações que precisamos para ter cuidado com o que comesempre vigiando nos carboidratos e também nas gorduras e proteínas,1
17 de abril de 2021, Muito interessante,1
17 de abril de 2021, Eu gostei,1
12 de maio de 2021,Aplicativo simples e objetivo,1
13 de abril de 2021,Eu gostei muito desse aplicativo porque através dele eu posso controlar a quantidade de calorias que estou ingerindo cada dia,1
25 de agosto de 2019,O mais profissional dos aplicativos do gênero você faz sua dieta ou conta facilmente as calorias do que está comendo monta sua refeição ou lanche com precisão para o dia a dia viagens excursões etc,1
18 de abril de 2020,Parabéns pelo trabalho ficou maravilhoso,1
30 de abril de 2021,Bem variado e pratico gostei muito,1
12 de agosto de 2020, Ajuda muito,1
13 de agosto de 2020,Acho uma app excelente pk assim consigo ver as substituições de alguns produtos quando me faltam outros mencionados nas receitas,1
19 de dezembro de 2020,Muito bom,1
19 de dezembro de 2020, Parabéns contribui muito para quem quer estar controlando as calorias para alimentar,1
22 de julho de 2019,app muito bom estao de parabéns,1
22 de julho de 2019, estou satisfeito,1
10 de janeiro de 2020,Achei muito rico em informações e variedades de alimentos esclarece bastante dúvidas a cerca das calorias ,1
20 de novembro de 2019,000 estrelas adorei,1
8 de janeiro de 2021,EXCELENTE esse app é bem Mais PRECISO nós resultados sem a DISCREPÂNCIA que percebi em alguns outros app's,1
8 de janeiro de 2021, Eu AMEI🙂👍🏼👍🏼,1
7 de maio de 2020,Aplicativo eficiente para quem pesquisa as calorias de diversos alimentos tanto para quem deseja engordar e emagrecer,1
7 de maio de 2020, Eu gostei,1
3 de dezembro de 2018,Perfeito funciona até sem internet montei a minha dieta toda usando ele é estou perdendo uma gordurinha subcutânea maneira,1
10 de outubro de 2020,Muito bom o app tem uma infinidade de alimentos prático super fácil de usar,1
10 de outubro de 2020,Parabéns ,1
1 de setembro de 2019,Excelente,1
31 de janeiro de 2021,Muito fácil e prático adorei,1
19 de julho de 2020,Gostei,1
21 de agosto de 2019,Muito bom app bem completo e muito pratico de usar quase nada de lixo visual,1
7 de abril de 2019,muito bom contendo vários alimentos e etc,1
7 de abril de 2019, com toda a informação nutricional necessária está de parabéns mesmo,1
5 de abril de 2020,Muito útil possui todos os alimentos que precisamos para somar e bater as calorias diárias,1
10 de abril de 2019,fácil e simples de intender sem rodeios ,1
10 de abril de 2019, estou gostando obrigada,1
16 de maio de 2021,Muitíssimo útil,1
16 de maio de 2021, Excelente,1
12 de maio de 2021,Aplicativo simples e objetivo,1
9 de maio de 2021,Ótimo app,1
8 de maio de 2021,Bom,1
4 de maio de 2021,Top ajuda muito,1
3 de maio de 2021,Muito bom facinho de mexervale a pena esse aplicativo,1
30 de abril de 2021,Bem variado e pratico gostei muito,1
30 de abril de 2021,Muito boomm,1
28 de abril de 2021,Muito bom essa tabela,1
28 de abril de 2021,Ainda não tenho,1
28 de abril de 2021,Excelente app,1
28 de abril de 2021, Diz as calorias por peso dos alimentos,1
27 de abril de 2021,Parece imprecionante,1
21 de abril de 2021,É um bom aplicativo só que muitos alimentos não encontramos látipo biscoitos salgado creme crake,1
19 de abril de 2021,Gostei bem completa,1
17 de abril de 2021,Esse app nos dá as informações que precisamos para ter cuidado com o que comesempre vigiando nos carboidratos e também nas gorduras e proteínas,1
17 de abril de 2021, Muito interessante,1
17 de abril de 2021, Eu gostei,1
14 de abril de 2021,Eu gostei porque nem imaginava que certos alimentos tem tantas coloridas agora posso me alimentar com disciplina,1
13 de abril de 2021,Eu gostei muito desse aplicativo porque através dele eu posso controlar a quantidade de calorias que estou ingerindo cada dia,1
12 de abril de 2021,Gostei muito,1
8 de abril de 2021,Ótimo,1
7 de abril de 2021,Perfeito,1
7 de abril de 2021,Ótimo app muito bom mesmo,1
2 de abril de 2021,muito bom,1
2 de abril de 2021,Gostei,1
2 de abril de 2021,Gostei,1
1 de abril de 2021,Muito bom e com bastante itens,1
31 de março de 2021,Gostei,1
16 de março de 2021,Adorei,1
9 de março de 2021,Ótimo,1
8 de março de 2021,Muito bom e de grande proveito para todas as pessoas ficarem enformadas sobre oque é inportante para o seu corpo,1
4 de março de 2021,Bom,1
26 de fevereiro de 2021,Muito bom,1
25 de fevereiro de 2021,Ja usei e gostei muito,1
24 de fevereiro de 2021,Melhor tabela de calorias que já vi,1
19 de fevereiro de 2021,Excelentemente,1
18 de fevereiro de 2021,Muito bom ajuda a te uma alimentação de acordo com que precisa,1
15 de fevereiro de 2021,É a primeira vez que uso mas já me apaixonei,1
12 de fevereiro de 2021,Ótimo app tem todas as opções de alimentos que estão na minha dieta gostei,1
9 de fevereiro de 2021,Fácil de usar,1
7 de fevereiro de 2021,Estou gostando,1
3 de fevereiro de 2021,Gostei muito das informações,1
1 de fevereiro de 2021,Agora vou poder saber as quantidades que posso comer,1
31 de janeiro de 2021,App toop,1
31 de janeiro de 2021,Muito fácil e prático adorei,1
29 de janeiro de 2021,Muito bom esse aplicativo,1
25 de janeiro de 2021,Estou gostando muito até o momento,1
25 de janeiro de 2021,Ótimo,1
22 de janeiro de 2021,É uma app bastante utilitário devido aos seus conteúdos,1
22 de janeiro de 2021,(Nick),1
21 de janeiro de 2021,Muito bom Pode sua,1
12 de janeiro de 2021,Achava que era menos colorias agora já tive uma noção e vou diminuir as quantidades,1
10 de janeiro de 2021,Superou minhas expectativas,1
9 de janeiro de 2021,Muito prático fácil acesso top ,1
9 de janeiro de 2021,Otimo f,1
8 de janeiro de 2021,EXCELENTE esse app é bem Mais PRECISO nós resultados sem a DISCREPÂNCIA que percebi em alguns outros app's,1
8 de janeiro de 2021, Eu AMEI🙂👍🏼👍🏼,1
7 de janeiro de 2021,Muito bom gostei,1
7 de janeiro de 2021,Top,1
5 de janeiro de 2021,Muito bom,1
3 de janeiro de 2021,E um excelente aplicativo,1
3 de janeiro de 2021,Gostei bastante desse app,1
30 de dezembro de 2020,Top,1
28 de dezembro de 2020,Bom,1
26 de dezembro de 2020,Muito bom,1
25 de dezembro de 2020,cumprio com minha necessidade recomendo,1
22 de dezembro de 2020,Até o momento estou satisfeito com minhas pesquisas,1
22 de dezembro de 2020,Bom,1
20 de dezembro de 2020,Adoro,1
20 de dezembro de 2020, Recomendo,1
20 de dezembro de 2020,Amo esse aplicativo que muito tem me ajudado👏👏,1
19 de dezembro de 2020,Muito bom,1
19 de dezembro de 2020, Parabéns contribui muito para quem quer estar controlando as calorias para alimentar,1
15 de dezembro de 2020,Muito bom realmente entrega o que promete,1
14 de dezembro de 2020,Muito top,1
13 de dezembro de 2020,Bom app apenas gostaria de sugerir que ao clicar num item pudesse copiar essa única linha mas é muito completo,1
13 de dezembro de 2020, Muito obrigado,1
10 de dezembro de 2020,SHOW DE BOLAGOSTEI DE VERDADE,1
8 de dezembro de 2020,Iniciei hj mas já amei,1
8 de dezembro de 2020,Eu já usei eu gostei de mais,1
7 de dezembro de 2020,otimo,1
3 de dezembro de 2020,Amei tudo bem detalhado 😍,1
1 de dezembro de 2020,Gostei tem tudo,1
30 de novembro de 2020,Show de maromba,1
29 de novembro de 2020,Bom,1
25 de novembro de 2020,O app é optimo amei,1
24 de novembro de 2020,Estou a gostar,1
20 de novembro de 2020,Muito bom,1
19 de novembro de 2020,Sensacional,1
17 de novembro de 2020,muito bom,1
14 de novembro de 2020,Bom,1
14 de novembro de 2020,Bom,1
9 de novembro de 2020,Muito bom 👍,1
9 de novembro de 2020,Muito bom recomendo,1
8 de novembro de 2020,Amei,1
8 de novembro de 2020,Tudo indica q vai me ajudar mto,1
5 de novembro de 2020,Muito completa,1
5 de novembro de 2020, Parabéns 👏,1
5 de novembro de 2020,Muito bom o app,1
5 de novembro de 2020, Informações excelentes,1
1 de novembro de 2020,Show,1
31 de outubro de 2020,Início,1
31 de outubro de 2020,Ótimo para quem está procurando organizar sua dieta ,1
30 de outubro de 2020,Excelente 👏👏👏👏👏👏,1
29 de outubro de 2020,Muito bom nos ajudou bastante na alimentação parabéns e muito obrigado,1
28 de outubro de 2020,Show,1
28 de outubro de 2020,Muito bom me mantém informado do q estou ingerindo,1
28 de outubro de 2020,Recomendo muito bem feito,1
26 de outubro de 2020,É bom trás uma boa tabela de calorias de alimentos,1
24 de outubro de 2020,Ótimo 👏🏽👏🏽👏🏽👏🏽👏🏽,1
20 de outubro de 2020,Aplicativo top recomendo,1
18 de outubro de 2020,Muito bom,1
16 de outubro de 2020,Amei esse app a tabela possui inúmeros alimentos com suas respectivas calorias e informações nutricionais,1
15 de outubro de 2020,Aplicativo super útil e fácil de usar 👏👏👏,1
15 de outubro de 2020,Muito bom,1
14 de outubro de 2020,Top,1
12 de outubro de 2020,Muito prático,1
12 de outubro de 2020,Tem me ajudado muito,1
12 de outubro de 2020, Obrigada,1
10 de outubro de 2020,Muito bom o app tem uma infinidade de alimentos prático super fácil de usar,1
10 de outubro de 2020,Parabéns ,1
8 de outubro de 2020,Era tudo que eu tava querendo parabens,1
7 de outubro de 2020,A ideia do app e ótima mas falta muitos alimentos temaki quibe esfiha,1
7 de outubro de 2020, Coisas básicas vc digita e ele não encontra,1
5 de outubro de 2020,Excelente,1
3 de outubro de 2020,Ótimo,1
2 de outubro de 2020,Muito bom,1
2 de outubro de 2020,Bom,1
2 de outubro de 2020,Existem alimentos repetidos com indice de calorias diferentes,1
2 de outubro de 2020,Muito completo ótimo para auxiliar na montagem do cardapio,1
1 de outubro de 2020,Ótimo 😁,1
30 de setembro de 2020,Perfeito,1
29 de setembro de 2020,Bastante informativo ok,1
28 de setembro de 2020,Adorei poder contar as calorias que consumo,1
27 de setembro de 2020,Perfeito app simples e facil de usar,1
27 de setembro de 2020,Ótimo app recomendo,1
24 de setembro de 2020,Bom,1
24 de setembro de 2020,Amei,1
22 de setembro de 2020,Ótimo aplicativo,1
21 de setembro de 2020,Bom,1
21 de setembro de 2020, Mas no geral é interessante,1
20 de setembro de 2020,Muito bom,1
20 de setembro de 2020, Melhor do Que esperava Superou minhas prespectativas,1
19 de setembro de 2020,Eu amei o melhor aplicativo,1
19 de setembro de 2020,Muito bom,1
19 de setembro de 2020,Muito bom,1
18 de setembro de 2020,Otima,1
17 de setembro de 2020,Gostei muito bom,1
16 de setembro de 2020,Muito bom,1
15 de setembro de 2020,É ótimo,1
15 de setembro de 2020,Ótimo app super indicoachei tudo que precisava e um pouco mais adorei,1
14 de setembro de 2020,Amei,1
14 de setembro de 2020,Ótimo,1
13 de setembro de 2020,Ótimo,1
9 de setembro de 2020,Excelente,1
7 de setembro de 2020,Ótimo App até este momento acho super interressante pois me alerta quais alimetos mais calórico existente na mesa,1
6 de setembro de 2020,Muito bom e prático,1
1 de setembro de 2020,Topissimo,1
30 de agosto de 2020,Muito bom para consultar minhas dúvidas,1
30 de agosto de 2020,Amei,1
30 de agosto de 2020,Eu Gostei Muito Do Aplicativo E Dos Sucos,1
30 de agosto de 2020,Tive Resultados Em Poucos Dias,1
30 de agosto de 2020,Muito interessante,1
29 de agosto de 2020,Ótimo,1
27 de agosto de 2020,Bom,1
27 de agosto de 2020,Muito bom,1
25 de agosto de 2020,Gostei tem tudo e muito fácil de Consultar,1
24 de agosto de 2020,Gostei do aplicativo tem muitas variedades de alimentos,1
24 de agosto de 2020, super indico,1
24 de agosto de 2020,Gosto,1
21 de agosto de 2020, Que pena,1
20 de agosto de 2020,Completo e facil de usar usar,1
20 de agosto de 2020,Muito bom mesmo gostei pq podemos controlar o q comemos parabéns,1
19 de agosto de 2020,Ótimo,1
18 de agosto de 2020,Gostei bastantemas acho que deveriam colocar as quantidades de proteínas de cada alimentook?,1
18 de agosto de 2020,Ótimo,1
17 de agosto de 2020,Gostei muito,1
16 de agosto de 2020,Muito bom,1
16 de agosto de 2020,App top demais recomendo,1
15 de agosto de 2020,Muito prático,1
15 de agosto de 2020, estou gostando,1
13 de agosto de 2020,Gostei até,1
13 de agosto de 2020,Acho uma app excelente pk assim consigo ver as substituições de alguns produtos quando me faltam outros mencionados nas receitas,1
13 de agosto de 2020,Curti,1
12 de agosto de 2020, Ajuda muito,1
12 de agosto de 2020,Ótimo tá me ajudando muito,1
11 de agosto de 2020,Muito bom,1
10 de agosto de 2020,ótimas ,1
10 de agosto de 2020,Tô gostando,1
9 de agosto de 2020,Muito útil,1
